Time (DD.MM.YYYY HH:MM:SS);name;CPU usage [%];vCPU [units]
10.02.2024 02:00:00;SRVDB1797;14.85;16.00
10.02.2024 03:00:00;SRVDB1797;14.78;16.00
10.02.2024 04:00:00;SRVDB1797;14.73;16.00
10.02.2024 05:00:00;SRVDB1797;15.05;16.00
10.02.2024 06:00:00;SRVDB1797;15.21;16.00
10.02.2024 07:00:00;SRVDB1797;16.81;16.00
10.02.2024 08:00:00;SRVDB1797;16.93;16.00
10.02.2024 09:00:00;SRVDB1797;18.21;16.00
10.02.2024 10:00:00;SRVDB1797;19.26;16.00
10.02.2024 11:00:00;SRVDB1797;18.78;16.00
10.02.2024 12:00:00;SRVDB1797;19.79;16.00
10.02.2024 13:00:00;SRVDB1797;19.35;16.00
10.02.2024 14:00:00;SRVDB1797;28.20;16.00
10.02.2024 15:00:00;SRVDB1797;32.95;16.00
10.02.2024 16:00:00;SRVDB1797;31.66;16.00
10.02.2024 17:00:00;SRVDB1797;31.47;16.00
10.02.2024 18:00:00;SRVDB1797;31.83;16.00
10.02.2024 19:00:00;SRVDB1797;30.26;16.00
10.02.2024 20:00:00;SRVDB1797;30.50;16.00
10.02.2024 21:00:00;SRVDB1797;31.66;16.00
10.02.2024 22:00:00;SRVDB1797;39.04;16.00
10.02.2024 23:00:00;SRVDB1797;32.97;16.00
11.02.2024 00:00:00;SRVDB1797;30.97;16.00
11.02.2024 01:00:00;SRVDB1797;31.58;16.00
11.02.2024 02:00:00;SRVDB1797;28.11;16.00
11.02.2024 03:00:00;SRVDB1797;27.48;16.00
11.02.2024 04:00:00;SRVDB1797;28.69;16.00
11.02.2024 05:00:00;SRVDB1797;29.00;16.00
11.02.2024 06:00:00;SRVDB1797;28.12;16.00
11.02.2024 07:00:00;SRVDB1797;28.93;16.00
11.02.2024 08:00:00;SRVDB1797;31.56;16.00
11.02.2024 09:00:00;SRVDB1797;28.29;16.00
11.02.2024 10:00:00;SRVDB1797;31.46;16.00
11.02.2024 11:00:00;SRVDB1797;30.45;16.00
11.02.2024 12:00:00;SRVDB1797;30.39;16.00
11.02.2024 13:00:00;SRVDB1797;31.37;16.00
11.02.2024 14:00:00;SRVDB1797;31.32;16.00
11.02.2024 15:00:00;SRVDB1797;29.75;16.00
11.02.2024 16:00:00;SRVDB1797;32.34;16.00
11.02.2024 17:00:00;SRVDB1797;31.86;16.00
11.02.2024 18:00:00;SRVDB1797;30.67;16.00
11.02.2024 19:00:00;SRVDB1797;32.69;16.00
11.02.2024 20:00:00;SRVDB1797;37.63;16.00
11.02.2024 21:00:00;SRVDB1797;31.96;16.00
11.02.2024 22:00:00;SRVDB1797;46.29;16.00
11.02.2024 23:00:00;SRVDB1797;53.56;16.00
12.02.2024 00:00:00;SRVDB1797;55.47;16.00
12.02.2024 01:00:00;SRVDB1797;62.62;16.00
12.02.2024 02:00:00;SRVDB1797;48.35;16.00
12.02.2024 03:00:00;SRVDB1797;44.10;16.00
12.02.2024 04:00:00;SRVDB1797;49.54;16.00
12.02.2024 05:00:00;SRVDB1797;46.45;16.00
12.02.2024 06:00:00;SRVDB1797;40.09;16.00
12.02.2024 07:00:00;SRVDB1797;34.43;16.00
12.02.2024 08:00:00;SRVDB1797;36.38;16.00
12.02.2024 09:00:00;SRVDB1797;29.53;16.00
12.02.2024 10:00:00;SRVDB1797;36.56;16.00
12.02.2024 11:00:00;SRVDB1797;49.66;16.00
12.02.2024 12:00:00;SRVDB1797;54.69;16.00
12.02.2024 13:00:00;SRVDB1797;54.42;16.00
12.02.2024 14:00:00;SRVDB1797;50.29;16.00
12.02.2024 15:00:00;SRVDB1797;43.07;16.00
12.02.2024 16:00:00;SRVDB1797;32.40;16.00
12.02.2024 17:00:00;SRVDB1797;10.65;16.00
12.02.2024 18:00:00;SRVDB1797;6.36;16.00
12.02.2024 19:00:00;SRVDB1797;5.08;16.00
12.02.2024 20:00:00;SRVDB1797;4.45;16.00
12.02.2024 21:00:00;SRVDB1797;4.54;16.00
12.02.2024 22:00:00;SRVDB1797;19.61;16.00
12.02.2024 23:00:00;SRVDB1797;23.26;16.00
13.02.2024 00:00:00;SRVDB1797;8.93;16.00
13.02.2024 01:00:00;SRVDB1797;11.53;16.00
13.02.2024 02:00:00;SRVDB1797;12.65;16.00
13.02.2024 03:00:00;SRVDB1797;1.36;16.00
13.02.2024 04:00:00;SRVDB1797;1.38;16.00
13.02.2024 05:00:00;SRVDB1797;1.67;16.00
13.02.2024 06:00:00;SRVDB1797;1.80;16.00
13.02.2024 07:00:00;SRVDB1797;2.60;16.00
13.02.2024 08:00:00;SRVDB1797;2.77;16.00
13.02.2024 09:00:00;SRVDB1797;4.07;16.00
13.02.2024 10:00:00;SRVDB1797;5.47;16.00
13.02.2024 11:00:00;SRVDB1797;5.88;16.00
13.02.2024 12:00:00;SRVDB1797;5.27;16.00
13.02.2024 13:00:00;SRVDB1797;5.16;16.00
13.02.2024 14:00:00;SRVDB1797;5.63;16.00
13.02.2024 15:00:00;SRVDB1797;5.52;16.00
13.02.2024 16:00:00;SRVDB1797;5.91;16.00
13.02.2024 17:00:00;SRVDB1797;6.48;16.00
13.02.2024 18:00:00;SRVDB1797;5.38;16.00
13.02.2024 19:00:00;SRVDB1797;5.27;16.00
13.02.2024 20:00:00;SRVDB1797;5.47;16.00
13.02.2024 21:00:00;SRVDB1797;5.14;16.00
13.02.2024 22:00:00;SRVDB1797;13.79;16.00
13.02.2024 23:00:00;SRVDB1797;3.16;16.00
14.02.2024 00:00:00;SRVDB1797;11.51;16.00
14.02.2024 01:00:00;SRVDB1797;14.08;16.00
14.02.2024 02:00:00;SRVDB1797;10.64;16.00
14.02.2024 03:00:00;SRVDB1797;1.53;16.00
14.02.2024 04:00:00;SRVDB1797;1.56;16.00
14.02.2024 05:00:00;SRVDB1797;1.81;16.00
14.02.2024 06:00:00;SRVDB1797;1.98;16.00
14.02.2024 07:00:00;SRVDB1797;3.25;16.00
14.02.2024 08:00:00;SRVDB1797;3.20;16.00
14.02.2024 09:00:00;SRVDB1797;3.98;16.00
14.02.2024 10:00:00;SRVDB1797;5.77;16.00
14.02.2024 11:00:00;SRVDB1797;6.13;16.00
14.02.2024 12:00:00;SRVDB1797;7.72;16.00
14.02.2024 13:00:00;SRVDB1797;6.76;16.00
14.02.2024 14:00:00;SRVDB1797;7.28;16.00
14.02.2024 15:00:00;SRVDB1797;6.81;16.00
14.02.2024 16:00:00;SRVDB1797;6.40;16.00
14.02.2024 17:00:00;SRVDB1797;6.18;16.00
14.02.2024 18:00:00;SRVDB1797;6.37;16.00
14.02.2024 19:00:00;SRVDB1797;6.45;16.00
14.02.2024 20:00:00;SRVDB1797;4.92;16.00
14.02.2024 21:00:00;SRVDB1797;4.84;16.00
14.02.2024 22:00:00;SRVDB1797;13.25;16.00
14.02.2024 23:00:00;SRVDB1797;2.96;16.00
15.02.2024 00:00:00;SRVDB1797;11.02;16.00
15.02.2024 01:00:00;SRVDB1797;12.59;16.00
15.02.2024 02:00:00;SRVDB1797;11.28;16.00
15.02.2024 03:00:00;SRVDB1797;1.74;16.00
15.02.2024 04:00:00;SRVDB1797;1.68;16.00
15.02.2024 05:00:00;SRVDB1797;2.05;16.00
15.02.2024 06:00:00;SRVDB1797;2.31;16.00
15.02.2024 07:00:00;SRVDB1797;3.31;16.00
15.02.2024 08:00:00;SRVDB1797;3.68;16.00
15.02.2024 09:00:00;SRVDB1797;4.81;16.00
15.02.2024 10:00:00;SRVDB1797;6.49;16.00
15.02.2024 11:00:00;SRVDB1797;6.84;16.00
15.02.2024 12:00:00;SRVDB1797;7.10;16.00
15.02.2024 13:00:00;SRVDB1797;8.78;16.00
15.02.2024 14:00:00;SRVDB1797;7.22;16.00
15.02.2024 15:00:00;SRVDB1797;8.01;16.00
15.02.2024 16:00:00;SRVDB1797;8.55;16.00
15.02.2024 17:00:00;SRVDB1797;9.57;16.00
15.02.2024 18:00:00;SRVDB1797;7.60;16.00
15.02.2024 19:00:00;SRVDB1797;6.61;16.00
15.02.2024 20:00:00;SRVDB1797;5.94;16.00
15.02.2024 21:00:00;SRVDB1797;5.98;16.00
15.02.2024 22:00:00;SRVDB1797;13.07;16.00
15.02.2024 23:00:00;SRVDB1797;3.53;16.00
16.02.2024 00:00:00;SRVDB1797;2.64;16.00
16.02.2024 01:00:00;SRVDB1797;2.11;16.00
16.02.2024 02:00:00;SRVDB1797;1.74;16.00
16.02.2024 03:00:00;SRVDB1797;1.71;16.00
16.02.2024 04:00:00;SRVDB1797;1.78;16.00
16.02.2024 05:00:00;SRVDB1797;2.10;16.00
16.02.2024 06:00:00;SRVDB1797;2.22;16.00
16.02.2024 07:00:00;SRVDB1797;3.15;16.00
16.02.2024 08:00:00;SRVDB1797;3.53;16.00
16.02.2024 09:00:00;SRVDB1797;5.25;16.00
16.02.2024 10:00:00;SRVDB1797;6.79;16.00
16.02.2024 11:00:00;SRVDB1797;5.52;16.00
16.02.2024 12:00:00;SRVDB1797;6.96;16.00
16.02.2024 13:00:00;SRVDB1797;7.06;16.00
16.02.2024 14:00:00;SRVDB1797;6.36;16.00
16.02.2024 15:00:00;SRVDB1797;6.39;16.00
16.02.2024 16:00:00;SRVDB1797;8.15;16.00
16.02.2024 17:00:00;SRVDB1797;7.04;16.00
16.02.2024 18:00:00;SRVDB1797;6.14;16.00
16.02.2024 19:00:00;SRVDB1797;5.78;16.00
16.02.2024 20:00:00;SRVDB1797;4.95;16.00
16.02.2024 21:00:00;SRVDB1797;5.16;16.00
16.02.2024 22:00:00;SRVDB1797;7.29;16.00
16.02.2024 23:00:00;SRVDB1797;3.78;16.00
17.02.2024 00:00:00;SRVDB1797;3.25;16.00
17.02.2024 01:00:00;SRVDB1797;2.35;16.00
17.02.2024 02:00:00;SRVDB1797;1.99;16.00
17.02.2024 03:00:00;SRVDB1797;1.90;16.00
17.02.2024 04:00:00;SRVDB1797;1.64;16.00
17.02.2024 05:00:00;SRVDB1797;1.91;16.00
17.02.2024 06:00:00;SRVDB1797;1.88;16.00
17.02.2024 07:00:00;SRVDB1797;2.66;16.00
17.02.2024 08:00:00;SRVDB1797;2.87;16.00
17.02.2024 09:00:00;SRVDB1797;3.49;16.00
17.02.2024 10:00:00;SRVDB1797;5.22;16.00
17.02.2024 11:00:00;SRVDB1797;5.07;16.00
17.02.2024 12:00:00;SRVDB1797;5.35;16.00
17.02.2024 13:00:00;SRVDB1797;5.07;16.00
17.02.2024 14:00:00;SRVDB1797;5.57;16.00
17.02.2024 15:00:00;SRVDB1797;4.81;16.00
17.02.2024 16:00:00;SRVDB1797;5.01;16.00
17.02.2024 17:00:00;SRVDB1797;5.10;16.00
17.02.2024 18:00:00;SRVDB1797;4.44;16.00
17.02.2024 19:00:00;SRVDB1797;5.02;16.00
17.02.2024 20:00:00;SRVDB1797;4.78;16.00
17.02.2024 21:00:00;SRVDB1797;4.30;16.00
17.02.2024 22:00:00;SRVDB1797;7.11;16.00
17.02.2024 23:00:00;SRVDB1797;3.37;16.00
18.02.2024 00:00:00;SRVDB1797;2.56;16.00
18.02.2024 01:00:00;SRVDB1797;1.95;16.00
18.02.2024 02:00:00;SRVDB1797;1.70;16.00
18.02.2024 03:00:00;SRVDB1797;1.45;16.00
18.02.2024 04:00:00;SRVDB1797;1.43;16.00
18.02.2024 05:00:00;SRVDB1797;1.51;16.00
18.02.2024 06:00:00;SRVDB1797;1.60;16.00
18.02.2024 07:00:00;SRVDB1797;2.13;16.00
18.02.2024 08:00:00;SRVDB1797;13.57;16.00
18.02.2024 09:00:00;SRVDB1797;3.61;16.00
18.02.2024 10:00:00;SRVDB1797;3.89;16.00
18.02.2024 11:00:00;SRVDB1797;4.23;16.00
18.02.2024 12:00:00;SRVDB1797;4.99;16.00
18.02.2024 13:00:00;SRVDB1797;4.86;16.00
18.02.2024 14:00:00;SRVDB1797;5.35;16.00
18.02.2024 15:00:00;SRVDB1797;4.89;16.00
18.02.2024 16:00:00;SRVDB1797;4.79;16.00
18.02.2024 17:00:00;SRVDB1797;4.56;16.00
18.02.2024 18:00:00;SRVDB1797;4.64;16.00
18.02.2024 19:00:00;SRVDB1797;4.49;16.00
18.02.2024 20:00:00;SRVDB1797;4.52;16.00
18.02.2024 21:00:00;SRVDB1797;4.76;16.00
18.02.2024 22:00:00;SRVDB1797;19.42;16.00
18.02.2024 23:00:00;SRVDB1797;23.54;16.00
19.02.2024 00:00:00;SRVDB1797;31.02;16.00
19.02.2024 01:00:00;SRVDB1797;13.11;16.00
19.02.2024 02:00:00;SRVDB1797;1.18;16.00
19.02.2024 03:00:00;SRVDB1797;1.16;16.00
19.02.2024 04:00:00;SRVDB1797;2.40;16.00
19.02.2024 05:00:00;SRVDB1797;3.68;16.00
19.02.2024 06:00:00;SRVDB1797;2.73;16.00
19.02.2024 07:00:00;SRVDB1797;2.99;16.00
19.02.2024 08:00:00;SRVDB1797;3.29;16.00
19.02.2024 09:00:00;SRVDB1797;4.49;16.00
19.02.2024 10:00:00;SRVDB1797;6.27;16.00
19.02.2024 11:00:00;SRVDB1797;6.08;16.00
19.02.2024 12:00:00;SRVDB1797;5.85;16.00
19.02.2024 13:00:00;SRVDB1797;6.52;16.00
19.02.2024 14:00:00;SRVDB1797;7.80;16.00
19.02.2024 15:00:00;SRVDB1797;6.83;16.00
19.02.2024 16:00:00;SRVDB1797;7.11;16.00
19.02.2024 17:00:00;SRVDB1797;7.31;16.00
19.02.2024 18:00:00;SRVDB1797;6.58;16.00
19.02.2024 19:00:00;SRVDB1797;5.85;16.00
19.02.2024 20:00:00;SRVDB1797;5.15;16.00
19.02.2024 21:00:00;SRVDB1797;4.70;16.00
19.02.2024 22:00:00;SRVDB1797;9.64;16.00
19.02.2024 23:00:00;SRVDB1797;4.00;16.00
20.02.2024 00:00:00;SRVDB1797;2.76;16.00
20.02.2024 01:00:00;SRVDB1797;2.02;16.00
20.02.2024 02:00:00;SRVDB1797;1.71;16.00
20.02.2024 03:00:00;SRVDB1797;1.57;16.00
20.02.2024 04:00:00;SRVDB1797;1.55;16.00
20.02.2024 05:00:00;SRVDB1797;1.97;16.00
20.02.2024 06:00:00;SRVDB1797;2.14;16.00
20.02.2024 07:00:00;SRVDB1797;2.93;16.00
20.02.2024 08:00:00;SRVDB1797;3.36;16.00
20.02.2024 09:00:00;SRVDB1797;4.30;16.00
20.02.2024 10:00:00;SRVDB1797;6.28;16.00
20.02.2024 11:00:00;SRVDB1797;6.61;16.00
20.02.2024 12:00:00;SRVDB1797;6.07;16.00
20.02.2024 13:00:00;SRVDB1797;7.11;16.00
20.02.2024 14:00:00;SRVDB1797;9.68;16.00
20.02.2024 15:00:00;SRVDB1797;7.63;16.00
20.02.2024 16:00:00;SRVDB1797;6.79;16.00
20.02.2024 17:00:00;SRVDB1797;7.25;16.00
20.02.2024 18:00:00;SRVDB1797;7.01;16.00
20.02.2024 19:00:00;SRVDB1797;5.96;16.00
20.02.2024 20:00:00;SRVDB1797;5.64;16.00
20.02.2024 21:00:00;SRVDB1797;4.80;16.00
20.02.2024 22:00:00;SRVDB1797;7.20;16.00
20.02.2024 23:00:00;SRVDB1797;4.08;16.00
21.02.2024 00:00:00;SRVDB1797;2.84;16.00
21.02.2024 01:00:00;SRVDB1797;2.16;16.00
21.02.2024 02:00:00;SRVDB1797;1.78;16.00
21.02.2024 03:00:00;SRVDB1797;1.73;16.00
21.02.2024 04:00:00;SRVDB1797;1.67;16.00
21.02.2024 05:00:00;SRVDB1797;2.06;16.00
21.02.2024 06:00:00;SRVDB1797;2.23;16.00
21.02.2024 07:00:00;SRVDB1797;3.23;16.00
21.02.2024 08:00:00;SRVDB1797;4.54;16.00
21.02.2024 09:00:00;SRVDB1797;4.81;16.00
21.02.2024 10:00:00;SRVDB1797;7.00;16.00
21.02.2024 11:00:00;SRVDB1797;5.86;16.00
21.02.2024 12:00:00;SRVDB1797;7.93;16.00
21.02.2024 13:00:00;SRVDB1797;6.59;16.00
21.02.2024 14:00:00;SRVDB1797;6.87;16.00
21.02.2024 15:00:00;SRVDB1797;8.25;16.00
21.02.2024 16:00:00;SRVDB1797;6.12;16.00
21.02.2024 17:00:00;SRVDB1797;6.54;16.00
21.02.2024 18:00:00;SRVDB1797;6.01;16.00
21.02.2024 19:00:00;SRVDB1797;6.46;16.00
21.02.2024 20:00:00;SRVDB1797;7.39;16.00
21.02.2024 21:00:00;SRVDB1797;5.56;16.00
21.02.2024 22:00:00;SRVDB1797;8.75;16.00
21.02.2024 23:00:00;SRVDB1797;3.66;16.00
22.02.2024 00:00:00;SRVDB1797;2.85;16.00
22.02.2024 01:00:00;SRVDB1797;2.14;16.00
22.02.2024 02:00:00;SRVDB1797;2.01;16.00
22.02.2024 03:00:00;SRVDB1797;1.77;16.00
22.02.2024 04:00:00;SRVDB1797;1.71;16.00
22.02.2024 05:00:00;SRVDB1797;2.08;16.00
22.02.2024 06:00:00;SRVDB1797;2.38;16.00
22.02.2024 07:00:00;SRVDB1797;3.87;16.00
22.02.2024 08:00:00;SRVDB1797;3.78;16.00
22.02.2024 09:00:00;SRVDB1797;4.76;16.00
22.02.2024 10:00:00;SRVDB1797;7.28;16.00
22.02.2024 11:00:00;SRVDB1797;7.66;16.00
22.02.2024 12:00:00;SRVDB1797;7.96;16.00
22.02.2024 13:00:00;SRVDB1797;8.14;16.00
22.02.2024 14:00:00;SRVDB1797;7.10;16.00
22.02.2024 15:00:00;SRVDB1797;7.92;16.00
22.02.2024 16:00:00;SRVDB1797;8.09;16.00
22.02.2024 17:00:00;SRVDB1797;7.77;16.00
22.02.2024 18:00:00;SRVDB1797;8.08;16.00
22.02.2024 19:00:00;SRVDB1797;6.65;16.00
22.02.2024 20:00:00;SRVDB1797;5.82;16.00
22.02.2024 21:00:00;SRVDB1797;4.74;16.00
22.02.2024 22:00:00;SRVDB1797;8.02;16.00
22.02.2024 23:00:00;SRVDB1797;5.56;16.00
23.02.2024 00:00:00;SRVDB1797;2.84;16.00
23.02.2024 01:00:00;SRVDB1797;2.23;16.00
23.02.2024 02:00:00;SRVDB1797;1.88;16.00
23.02.2024 03:00:00;SRVDB1797;1.69;16.00
23.02.2024 04:00:00;SRVDB1797;1.59;16.00
23.02.2024 05:00:00;SRVDB1797;1.68;16.00
23.02.2024 06:00:00;SRVDB1797;1.97;16.00
23.02.2024 07:00:00;SRVDB1797;2.73;16.00
23.02.2024 08:00:00;SRVDB1797;2.80;16.00
23.02.2024 09:00:00;SRVDB1797;3.63;16.00
23.02.2024 10:00:00;SRVDB1797;4.75;16.00
23.02.2024 11:00:00;SRVDB1797;4.85;16.00
23.02.2024 12:00:00;SRVDB1797;6.05;16.00
23.02.2024 13:00:00;SRVDB1797;5.35;16.00
23.02.2024 14:00:00;SRVDB1797;5.31;16.00
23.02.2024 15:00:00;SRVDB1797;6.04;16.00
23.02.2024 16:00:00;SRVDB1797;5.73;16.00
23.02.2024 17:00:00;SRVDB1797;5.69;16.00
23.02.2024 18:00:00;SRVDB1797;5.18;16.00
23.02.2024 19:00:00;SRVDB1797;5.00;16.00
23.02.2024 20:00:00;SRVDB1797;5.11;16.00
23.02.2024 21:00:00;SRVDB1797;4.27;16.00
23.02.2024 22:00:00;SRVDB1797;6.74;16.00
23.02.2024 23:00:00;SRVDB1797;3.32;16.00
24.02.2024 00:00:00;SRVDB1797;2.90;16.00
24.02.2024 01:00:00;SRVDB1797;2.41;16.00
24.02.2024 02:00:00;SRVDB1797;2.08;16.00
24.02.2024 03:00:00;SRVDB1797;2.27;16.00
24.02.2024 04:00:00;SRVDB1797;1.89;16.00
24.02.2024 05:00:00;SRVDB1797;2.75;16.00
24.02.2024 06:00:00;SRVDB1797;2.01;16.00
24.02.2024 07:00:00;SRVDB1797;2.58;16.00
24.02.2024 08:00:00;SRVDB1797;2.83;16.00
24.02.2024 09:00:00;SRVDB1797;3.48;16.00
24.02.2024 10:00:00;SRVDB1797;5.33;16.00
24.02.2024 11:00:00;SRVDB1797;4.86;16.00
24.02.2024 12:00:00;SRVDB1797;5.38;16.00
24.02.2024 13:00:00;SRVDB1797;5.19;16.00
24.02.2024 14:00:00;SRVDB1797;5.65;16.00
24.02.2024 15:00:00;SRVDB1797;5.08;16.00
24.02.2024 16:00:00;SRVDB1797;5.11;16.00
24.02.2024 17:00:00;SRVDB1797;4.92;16.00
24.02.2024 18:00:00;SRVDB1797;4.77;16.00
24.02.2024 19:00:00;SRVDB1797;4.44;16.00
24.02.2024 20:00:00;SRVDB1797;4.90;16.00
24.02.2024 21:00:00;SRVDB1797;4.30;16.00
24.02.2024 22:00:00;SRVDB1797;7.27;16.00
24.02.2024 23:00:00;SRVDB1797;3.08;16.00
25.02.2024 00:00:00;SRVDB1797;2.58;16.00
25.02.2024 01:00:00;SRVDB1797;2.12;16.00
25.02.2024 02:00:00;SRVDB1797;1.74;16.00
25.02.2024 03:00:00;SRVDB1797;1.53;16.00
25.02.2024 04:00:00;SRVDB1797;1.51;16.00
25.02.2024 05:00:00;SRVDB1797;1.60;16.00
25.02.2024 06:00:00;SRVDB1797;1.78;16.00
25.02.2024 07:00:00;SRVDB1797;2.31;16.00
25.02.2024 08:00:00;SRVDB1797;6.75;16.00
25.02.2024 09:00:00;SRVDB1797;3.42;16.00
25.02.2024 10:00:00;SRVDB1797;4.75;16.00
25.02.2024 11:00:00;SRVDB1797;4.99;16.00
25.02.2024 12:00:00;SRVDB1797;5.18;16.00
25.02.2024 13:00:00;SRVDB1797;5.22;16.00
25.02.2024 14:00:00;SRVDB1797;5.27;16.00
25.02.2024 15:00:00;SRVDB1797;4.71;16.00
25.02.2024 16:00:00;SRVDB1797;5.56;16.00
25.02.2024 17:00:00;SRVDB1797;4.87;16.00
25.02.2024 18:00:00;SRVDB1797;4.88;16.00
25.02.2024 19:00:00;SRVDB1797;4.91;16.00
25.02.2024 20:00:00;SRVDB1797;4.69;16.00
25.02.2024 21:00:00;SRVDB1797;4.34;16.00
25.02.2024 22:00:00;SRVDB1797;20.11;16.00
25.02.2024 23:00:00;SRVDB1797;26.11;16.00
26.02.2024 00:00:00;SRVDB1797;32.85;16.00
26.02.2024 01:00:00;SRVDB1797;23.75;16.00
26.02.2024 02:00:00;SRVDB1797;9.87;16.00
26.02.2024 03:00:00;SRVDB1797;1.73;16.00
26.02.2024 04:00:00;SRVDB1797;1.86;16.00
26.02.2024 05:00:00;SRVDB1797;2.69;16.00
26.02.2024 06:00:00;SRVDB1797;2.19;16.00
26.02.2024 07:00:00;SRVDB1797;2.85;16.00
26.02.2024 08:00:00;SRVDB1797;3.41;16.00
26.02.2024 09:00:00;SRVDB1797;4.67;16.00
26.02.2024 10:00:00;SRVDB1797;7.09;16.00
26.02.2024 11:00:00;SRVDB1797;6.50;16.00
26.02.2024 12:00:00;SRVDB1797;7.14;16.00
26.02.2024 13:00:00;SRVDB1797;8.07;16.00
26.02.2024 14:00:00;SRVDB1797;7.23;16.00
26.02.2024 15:00:00;SRVDB1797;6.94;16.00
26.02.2024 16:00:00;SRVDB1797;8.40;16.00
26.02.2024 17:00:00;SRVDB1797;7.03;16.00
26.02.2024 18:00:00;SRVDB1797;6.45;16.00
26.02.2024 19:00:00;SRVDB1797;5.88;16.00
26.02.2024 20:00:00;SRVDB1797;6.45;16.00
26.02.2024 21:00:00;SRVDB1797;4.85;16.00
26.02.2024 22:00:00;SRVDB1797;9.09;16.00
26.02.2024 23:00:00;SRVDB1797;3.30;16.00
27.02.2024 00:00:00;SRVDB1797;3.13;16.00
27.02.2024 01:00:00;SRVDB1797;2.35;16.00
27.02.2024 02:00:00;SRVDB1797;1.79;16.00
27.02.2024 03:00:00;SRVDB1797;1.64;16.00
27.02.2024 04:00:00;SRVDB1797;3.85;16.00
27.02.2024 05:00:00;SRVDB1797;2.05;16.00
27.02.2024 06:00:00;SRVDB1797;2.25;16.00
27.02.2024 07:00:00;SRVDB1797;3.19;16.00
27.02.2024 08:00:00;SRVDB1797;4.16;16.00
27.02.2024 09:00:00;SRVDB1797;4.76;16.00
27.02.2024 10:00:00;SRVDB1797;7.23;16.00
27.02.2024 11:00:00;SRVDB1797;6.24;16.00
27.02.2024 12:00:00;SRVDB1797;7.37;16.00
27.02.2024 13:00:00;SRVDB1797;8.88;16.00
27.02.2024 14:00:00;SRVDB1797;7.24;16.00
27.02.2024 15:00:00;SRVDB1797;7.36;16.00
27.02.2024 16:00:00;SRVDB1797;7.87;16.00
27.02.2024 17:00:00;SRVDB1797;8.28;16.00
27.02.2024 18:00:00;SRVDB1797;7.28;16.00
27.02.2024 19:00:00;SRVDB1797;6.30;16.00
27.02.2024 20:00:00;SRVDB1797;5.72;16.00
27.02.2024 21:00:00;SRVDB1797;5.30;16.00
27.02.2024 22:00:00;SRVDB1797;7.79;16.00
27.02.2024 23:00:00;SRVDB1797;3.57;16.00
28.02.2024 00:00:00;SRVDB1797;12.34;16.00
28.02.2024 01:00:00;SRVDB1797;11.96;16.00
28.02.2024 02:00:00;SRVDB1797;11.70;16.00
28.02.2024 03:00:00;SRVDB1797;1.64;16.00
28.02.2024 04:00:00;SRVDB1797;1.64;16.00
28.02.2024 05:00:00;SRVDB1797;1.88;16.00
28.02.2024 06:00:00;SRVDB1797;2.22;16.00
28.02.2024 07:00:00;SRVDB1797;3.34;16.00
28.02.2024 08:00:00;SRVDB1797;3.60;16.00
28.02.2024 09:00:00;SRVDB1797;5.24;16.00
28.02.2024 10:00:00;SRVDB1797;7.44;16.00
28.02.2024 11:00:00;SRVDB1797;7.53;16.00
28.02.2024 12:00:00;SRVDB1797;9.02;16.00
28.02.2024 13:00:00;SRVDB1797;8.35;16.00
28.02.2024 14:00:00;SRVDB1797;7.77;16.00
28.02.2024 15:00:00;SRVDB1797;6.75;16.00
28.02.2024 16:00:00;SRVDB1797;6.70;16.00
28.02.2024 17:00:00;SRVDB1797;7.31;16.00
28.02.2024 18:00:00;SRVDB1797;7.20;16.00
28.02.2024 19:00:00;SRVDB1797;6.56;16.00
28.02.2024 20:00:00;SRVDB1797;5.76;16.00
28.02.2024 21:00:00;SRVDB1797;5.27;16.00
28.02.2024 22:00:00;SRVDB1797;11.25;16.00
28.02.2024 23:00:00;SRVDB1797;4.67;16.00
29.02.2024 00:00:00;SRVDB1797;2.81;16.00
29.02.2024 01:00:00;SRVDB1797;3.89;16.00
29.02.2024 02:00:00;SRVDB1797;2.94;16.00
29.02.2024 03:00:00;SRVDB1797;1.80;16.00
29.02.2024 04:00:00;SRVDB1797;1.92;16.00
29.02.2024 05:00:00;SRVDB1797;2.16;16.00
29.02.2024 06:00:00;SRVDB1797;2.49;16.00
29.02.2024 07:00:00;SRVDB1797;3.54;16.00
29.02.2024 08:00:00;SRVDB1797;4.33;16.00
29.02.2024 09:00:00;SRVDB1797;5.39;16.00
29.02.2024 10:00:00;SRVDB1797;7.62;16.00
29.02.2024 11:00:00;SRVDB1797;7.76;16.00
29.02.2024 12:00:00;SRVDB1797;7.92;16.00
29.02.2024 13:00:00;SRVDB1797;10.64;16.00
29.02.2024 14:00:00;SRVDB1797;8.08;16.00
29.02.2024 15:00:00;SRVDB1797;9.15;16.00
29.02.2024 16:00:00;SRVDB1797;10.29;16.00
29.02.2024 17:00:00;SRVDB1797;7.90;16.00
29.02.2024 18:00:00;SRVDB1797;7.72;16.00
29.02.2024 19:00:00;SRVDB1797;6.99;16.00
29.02.2024 20:00:00;SRVDB1797;7.45;16.00
29.02.2024 21:00:00;SRVDB1797;5.93;16.00
29.02.2024 22:00:00;SRVDB1797;8.92;16.00
29.02.2024 23:00:00;SRVDB1797;4.41;16.00
01.03.2024 00:00:00;SRVDB1797;10.77;16.00
01.03.2024 01:00:00;SRVDB1797;11.76;16.00
01.03.2024 02:00:00;SRVDB1797;12.36;16.00
